gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,log_riskscore,risk_score2
1,0,1,Yes,36,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,53.65,1939.35,0,"(24, 48]",0.024935232690035853,0.038269574136318305
1,1,1,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.9,118.25,0,"(0, 12]",0.6952355177076203,0.5576408393673802
0,0,1,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,452.55,0,"(12, 24]",0.011620618707836075,0.002647962536289995
0,0,0,No,61,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),43.7,2696.55,0,"(48, 72]",0.01597085189985345,0.02702811253536618
1,0,0,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.3,875.35,0,"(12, 24]",0.23861193764342833,0.2116599645494291
1,0,1,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.85,1267.05,0,"(48, 72]",0.0038729180168686,0.003748401641464452
0,0,1,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,494.9,0,"(24, 48]",0.015434036957931569,0.01663894934040284
1,0,0,No,16,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.45,799.0,0,"(12, 24]",0.14695466168278207,0.17515044526214915
0,0,1,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),106.55,5763.3,1,"(48, 72]",0.18677671480309344,0.33678201735307894
1,0,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,20.1,1,"(0, 12]",0.2162584186232848,0.412642666330053
1,0,0,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,106.9,0,"(0, 12]",0.043719821172563504,0.01998540497152864
0,0,0,No,19,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.7,710.05,0,"(12, 24]",0.3845808413530602,0.3154947773901873
1,0,0,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,0,"(0, 12]",0.2877495601485898,0.2045409215897232
0,0,1,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.8,1900.25,1,"(12, 24]",0.21270926311350735,0.4065059169646734
1,0,0,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.15,159.15,1,"(0, 12]",0.4084923630259174,0.5065132042573005
0,0,0,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,8012.75,0,"(48, 72]",0.07601160921369693,0.05683419060046086
1,1,1,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.65,856.65,1,"(0, 12]",0.7986681793266044,0.7488561341899446
0,0,1,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.55,551.3,0,"(0, 12]",0.28106754833011915,0.1429613896053084
1,0,1,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,184.95,0,"(0, 12]",0.0892487826856095,0.04706388403212334
0,1,0,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.75,4056.75,1,"(24, 48]",0.47544610924480163,0.48365021976635136
1,0,1,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,62.1,1096.65,0,"(12, 24]",0.05477782360498175,0.08273030391727369
0,0,1,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,3684.95,0,"(24, 48]",0.37443325304129793,0.3065403801345561
1,1,0,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.8,1752.45,0,"(12, 24]",0.6541595457526972,0.562987874485121
0,1,1,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.6,7210.85,0,"(48, 72]",0.10839506042872649,0.17481444766235524
1,0,1,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.9,5264.5,0,"(48, 72]",0.023830382739894733,0.06638946911990662
1,0,0,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.2,2157.3,0,"(12, 24]",0.45472278420920953,0.3694300131532903
1,0,0,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4,24.4,0,"(0, 12]",0.6577712489426616,0.6630585012171807
0,0,0,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,433.95,0,"(0, 12]",0.5090682571892888,0.4351141576864114
1,0,0,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.45,2435.15,1,"(24, 48]",0.29772340272023334,0.41167493471900385
0,0,1,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5607.75,0,"(48, 72]",0.011140330462937708,0.004786440475666215
0,0,1,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,87.45,2874.15,1,"(24, 48]",0.42442993532342904,0.4573606945718219
0,0,1,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,0,"(48, 72]",0.14083297453219587,0.11953013853678854
0,0,0,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.1,964.35,0,"(0, 12]",0.559847670008388,0.48573878308238805
1,0,1,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.75,1974.8,1,"(24, 48]",0.3805080926612534,0.487906995125476
0,0,1,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1460.85,0,"(48, 72]",0.002273892028427473,0.0010321165097911334
1,0,1,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,951.55,0,"(24, 48]",0.008290679684833808,0.011546929430661356
1,0,1,Yes,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,0,"(12, 24]",0.0779110168528533,0.11978843616512652
1,0,0,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,1600.95,0,"(48, 72]",0.008335586210281935,0.024255592634867672
0,0,0,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,0,"(0, 12]",0.7169320900600867,0.7831398842478816
1,1,1,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,1,"(0, 12]",0.816060648011995,0.7959616331830953
1,0,0,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7,81.7,1,"(0, 12]",0.6847467540262268,0.7157771699104526
1,0,0,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.25,2171.15,1,"(24, 48]",0.30563889617099205,0.4022646615672011
0,0,0,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,0,"(24, 48]",0.4406216165304114,0.33363364829947934
0,0,1,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,292.4,0,"(12, 24]",0.02535932282376836,0.006686059864505948
0,0,0,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.15,317.25,1,"(0, 12]",0.7500230549081931,0.7178569832864169
1,0,1,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,218.55,0,"(12, 24]",0.03743966246627086,0.03104086361674352
0,0,1,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.4,5071.9,0,"(48, 72]",0.026583920366438873,0.01743006040058207
1,0,1,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),57.2,1423.35,0,"(12, 24]",0.022446320048773873,0.06693962802033994
1,0,1,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,58.6,3068.6,0,"(48, 72]",0.017430439551990452,0.05787366634759415
1,0,1,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,94.8,4690.65,0,"(48, 72]",0.21792406870321204,0.275598034305082
1,0,1,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,0,"(48, 72]",0.20697978171001066,0.2638348930938594
0,0,1,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,1442.65,0,"(48, 72]",0.00566496094626034,0.011174229978134984
1,0,0,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.9,3369.05,0,"(24, 48]",0.44532333261199814,0.4750147552506941
1,0,1,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,0,"(48, 72]",0.008981254338029498,0.011663757384121742
1,1,0,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,1,"(24, 48]",0.6604366755838498,0.5886743488653488
1,0,1,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.95,1875.55,1,"(12, 24]",0.33607179955534294,0.4347267991942844
0,0,1,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,272.35,0,"(12, 24]",0.02195076869158324,0.005525450210215712
0,0,0,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,0,"(24, 48]",0.3206322061144257,0.3325067033425358
0,0,0,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,0,"(0, 12]",0.3785707232944743,0.3050677320495865
0,0,1,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,0,"(12, 24]",0.06567772172021974,0.16947343520375896
0,0,0,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,0,"(0, 12]",0.6279435397219147,0.4002919850072938
0,0,0,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,0,"(0, 12]",0.5893555778505633,0.31725024294406656
0,0,1,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,1,"(0, 12]",0.6199240851330159,0.8074498340926216
0,0,1,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,0,"(48, 72]",0.007494777578182097,0.015634778190846733
0,0,0,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,0,"(12, 24]",0.14153981173802832,0.17421313867019744
0,0,1,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,0,"(24, 48]",0.026922249472049964,0.03785380769368077
0,0,0,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,83.3,0,"(0, 12]",0.19190799201376316,0.11480849193775378
1,0,0,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,0,"(48, 72]",0.09690649598504665,0.2162385354760061
0,0,1,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,579.4,0,"(24, 48]",0.01888894805489755,0.010661517768292373
0,1,0,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,1,"(0, 12]",0.773449293236743,0.8448732543961506
1,0,0,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.45,3066.45,1,"(24, 48]",0.42851617448850127,0.3695222905134505
0,0,0,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,1,"(0, 12]",0.6114953304543408,0.678888333409255
1,1,1,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,0,"(48, 72]",0.14041747804071575,0.14897600907745379
1,1,0,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,0,"(24, 48]",0.557561126723608,0.4413230951597968
0,0,1,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,0,"(0, 12]",0.5538896916696674,0.5133572458505252
0,0,1,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,0,"(24, 48]",0.030790096193627114,0.057073341707059744
0,0,1,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,387.9,0,"(12, 24]",0.03161606501634208,0.05371471752833598
0,0,0,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,527.5,0,"(24, 48]",0.033383659869603774,0.015431782005893367
0,1,0,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.45,78.45,1,"(0, 12]",0.7734633782805495,0.8625852530973053
0,0,0,No,48,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,0,"(24, 48]",0.12080638573468717,0.1796156810165769
1,0,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,0,"(0, 12]",0.21597021635941224,0.3118685964542832
1,0,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,19.2,0,"(0, 12]",0.2778118134038604,0.2584966527514956
0,0,0,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,0,"(24, 48]",0.14516611557573142,0.2213975446672751
1,1,1,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,0,"(48, 72]",0.20093689360079237,0.1646045402018121
0,0,1,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,0,"(24, 48]",0.11933951615105365,0.1038325992644899
1,0,1,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,0,"(48, 72]",0.014432516846183255,0.035300751824394634
1,0,0,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,1,"(0, 12]",0.3858805008098349,0.33589704308137036
0,0,0,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,1,"(0, 12]",0.5490121154615305,0.5553478759311726
1,1,1,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,0,"(12, 24]",0.21439880198729516,0.2684828646474868
0,0,1,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.55,1714.95,0,"(48, 72]",0.005817058436918526,0.0005238984205729129
0,1,0,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,1,"(0, 12]",0.803732517884327,0.742883655827395
0,0,0,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,535.35,0,"(24, 48]",0.05089475544062692,0.01748802604002227
0,0,0,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,0,"(0, 12]",0.6628359503541831,0.8431084366268449
1,0,0,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,1,"(0, 12]",0.7914792995862296,0.7928393023309203
1,1,0,No,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,2497.35,1,"(24, 48]",0.060373618163928944,0.26905741358397894
1,0,1,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.3,6273.4,0,"(48, 72]",0.14833307522638534,0.2685070016204049
0,0,0,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,0,"(0, 12]",0.7208476599703447,0.7619569387700901
0,0,1,No,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,0,"(12, 24]",0.1434725593889264,0.12231072825551145
1,1,0,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.8,4913.3,1,"(48, 72]",0.6501665722117187,0.5717638161706716
1,0,0,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.3,46.3,1,"(0, 12]",0.3659224387087065,0.5153926126486743
1,0,0,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,212.3,0,"(0, 12]",0.03170364831137226,0.039965833156592086
0,0,0,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,1,"(24, 48]",0.5307348487450384,0.5555555502236112
1,0,0,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.0,316.2,0,"(0, 12]",0.20968455181548296,0.08310782528361146
0,0,1,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,1079.05,0,"(48, 72]",0.005671309629653616,0.010892426140834893
0,0,0,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,0,"(0, 12]",0.7179370974389859,0.5596377939624437
0,0,0,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.4,1095.65,1,"(0, 12]",0.5904652590063979,0.5925617170170583
0,0,1,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.0,6161.9,0,"(48, 72]",0.012373757385154885,0.006253761200302413
0,1,0,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.15,446.05,1,"(0, 12]",0.7729728444135383,0.7428532116324215
0,1,0,No,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.8,2106.05,0,"(48, 72]",0.11253316246324173,0.1167756579845169
1,0,0,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,0,"(24, 48]",0.06928543692775764,0.11472478216514638
0,0,0,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,318.6,0,"(12, 24]",0.04028881173858054,0.03782248572048578
1,0,0,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.15,811.8,1,"(0, 12]",0.6112017940138922,0.5451910715941043
0,0,1,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.35,7323.15,0,"(48, 72]",0.2129467563984729,0.16972104218983144
0,1,0,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,0,"(0, 12]",0.851214353222646,0.8322539817352391
1,0,1,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,454.0,0,"(12, 24]",0.011931177292798835,0.0018973400528273503
0,1,0,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.9,7521.95,0,"(48, 72]",0.2628434125639899,0.16950572429438407
